CourseID,UIN,Score
PHYS692,11363,91
ART264,11364,16
CHEM558,11365,55
STAT248,11366,43
HIST217,11367,17
ENG211,11368,79
HIST279,11369,25
CHEM617,11370,70
PSY349,11371,63
STAT382,11372,27
BIO589,11373,81
ENG463,11374,43
HIST364,11375,41
PHIL614,11376,26
PSY553,11377,23
ECE531,11378,29
CHEM493,11379,11
STAT316,11380,57
HIST420,11381,43
ENG613,11382,79
BIO179,11383,46
CHEM455,11384,44
CHEM205,11385,61
ENG542,11386,73
HIST565,11387,95
PSY568,11388,43
CSCE561,11389,84
CSCE329,11390,96
ECE533,11391,84
PHIL634,11392,43
MATH616,11393,55
BIO171,11394,20
ENG299,11395,81
ECON504,11396,55
STAT676,11397,48
MATH102,11398,60
HIST250,11399,74
MUS527,11400,55
ECE558,11401,53
PHYS233,11402,12
MATH132,11403,25
ECE578,11404,25
PHYS608,11405,40
ECE303,11406,10
ECE152,11407,100
MUS197,11408,95
ECON611,11409,58
ART507,11410,62
MATH543,11411,7
ECE321,11412,89
ECE131,11413,100
ECE520,11414,16
ENG369,11415,48
STAT669,11416,17
ECE211,11417,61
ECON105,11418,37
ART665,11419,49
PHYS253,11420,29
PHYS134,11421,99
MUS589,11422,68
CHEM620,11423,16
ECON657,11424,57
PHIL625,11425,97
BIO201,11426,75
ECON257,11427,7
ECE125,11428,8
PHYS458,11429,11
CHEM248,11430,69
ART148,11431,46
BIO631,11432,4
ART289,11433,43
PSY637,11434,58
CSCE696,11435,79
STAT458,11436,75
ECON353,11437,24
ECE357,11438,32
STAT221,11439,100
MATH421,11440,92
BIO140,11441,3
MUS118,11442,5
STAT624,11443,43
MUS266,11444,21
STAT601,11445,54
CHEM638,11446,19
PHYS545,11447,83
PHYS555,11448,47
PSY443,11449,27
HIST181,11450,76
BIO521,11451,97
ECE590,11452,71
ENG329,11453,92
PSY634,11454,35
PSY327,11455,60
ECON256,11456,58
ENG360,11457,29
ECE599,11458,94
PHYS299,11459,50
PHIL261,11460,88
ASTR186,11461,46
HIST426,11462,73
HIST174,11463,86
STAT635,11464,59
MUS234,11465,75
MUS360,11466,31
MUS499,11467,57
PSY665,11468,98
PSY676,11469,76
MUS351,11470,44
PHIL479,11471,77
MATH114,11472,65
PHIL237,11473,84
ECON261,11474,47
PHIL298,11475,93
HIST327,11476,37
STAT186,11477,100
ART312,11478,16
HIST132,11479,100
ASTR304,11480,98
MATH138,11481,48
MATH351,11482,42
HIST298,11483,68
PHYS549,11484,75
MUS457,11485,81
CHEM336,11486,13
MATH166,11487,69
MATH429,11488,31
PSY249,11489,84
ENG438,11490,44
ART284,11491,94
HIST517,11492,76
PSY575,11493,21
ECON454,11494,56
ART506,11495,24
ECE403,11496,53
ECE134,11497,81
HIST581,11498,95
MATH212,11499,31
MUS670,11500,98
MUS132,11501,43
ENG693,11502,5
HIST304,11503,71
STAT159,11504,21
ECON174,11505,97
PHIL419,11506,59
STAT219,11507,73
HIST101,11508,82
STAT694,11509,26
HIST246,11510,96
MUS642,11511,3
STAT644,11512,2
BIO205,11513,57
STAT678,11514,77
ECON545,11515,74
MUS481,11516,80
CHEM616,11517,28
PHYS412,11518,29
MATH465,11519,7
PHIL571,11520,98
MATH519,11521,68
CHEM517,11522,90
ASTR402,11523,76
MATH460,11524,61
ART637,11525,52
CHEM639,11526,81
ENG265,11527,13
ASTR577,11528,16
HIST295,11529,61
MUS599,11530,35
STAT561,11531,27
STAT500,11532,82
ECE629,11533,68
PHIL528,11534,64
CHEM537,11535,40
ART142,11536,32
ECON451,11537,54
PHIL468,11538,72
PHIL462,11539,57
MUS430,11540,71
MUS391,11541,93
ASTR214,11542,49
STAT283,11543,96
PSY151,11544,39
ECON240,11545,29
STAT462,11546,71
ASTR182,11547,40
ART660,11548,77
ENG152,11549,83
PHYS126,11550,62
ART557,11551,24
BIO493,11552,98
CSCE493,11553,9
PHIL207,11554,28
ENG145,11555,15
ASTR439,11556,83
CSCE618,11557,51
PHYS336,11558,51
ENG340,11559,58
MUS377,11560,93
ENG431,11561,4
ECE251,11562,100
STAT169,11563,12
PHIL178,11564,89
PHIL401,11565,86
CSCE488,11566,34
PHIL457,11567,96
ECON172,11568,56
MATH279,11569,37
ASTR616,11570,24
CHEM543,11571,4
STAT661,11572,18
CSCE453,11573,45
ENG149,11574,38
MUS362,11575,66
BIO533,11576,11
PHIL340,11577,38
MUS513,11578,96
MUS584,11579,48
ART472,11580,96
PSY251,11581,52
PHYS121,11582,64
PSY512,11583,85
MATH586,11584,45
CSCE212,11585,65
MATH471,11586,92
ENG150,11587,81
STAT251,11588,89
ART382,11589,69
MUS358,11590,23
ASTR353,11591,40
HIST173,11592,81
ECE204,11593,94
ART285,11594,25
CHEM242,11595,29
PHYS224,11596,7
MUS590,11597,18
CSCE303,11598,56
ECE424,11599,97
PSY612,11600,76
BIO555,11601,64
STAT314,11602,82
BIO488,11603,3
CHEM454,11604,66
BIO414,11605,34
PSY414,11606,69
HIST176,11607,94
STAT541,11608,17
ECE344,11609,95
CHEM441,11610,61
STAT299,11611,67
BIO251,11612,12
MATH381,11613,18
ECON212,11614,70
CSCE308,11615,59
HIST584,11616,59
ENG206,11617,13
BIO660,11618,42
HIST371,11619,26
HIST409,11620,8
BIO224,11621,99
BIO267,11622,37
PHYS586,11623,50
ECE595,11624,5
PHYS165,11625,40
MATH274,11626,9
HIST508,11627,66
ASTR156,11628,72
BIO384,11629,97
STAT341,11630,49
ENG318,11631,95
MUS501,11632,25
CHEM301,11633,88
PHYS388,11634,43
CHEM383,11635,68
BIO476,11636,58
PSY168,11637,78
ENG191,11638,26
STAT481,11639,23
MUS539,11640,78
HIST680,11641,41
ASTR491,11642,31
PHIL135,11643,79
ENG374,11644,48
ENG523,11645,50
HIST662,11646,5
ECON318,11647,0
HIST352,11648,21
BIO649,11649,94
ASTR119,11650,40
STAT607,11651,22
ECE478,11652,83
STAT522,11653,5
CHEM538,11654,95
ENG295,11655,59
ART574,11656,31
ART496,11657,94
HIST664,11658,77
MUS680,11659,38
ENG442,11660,23
CSCE463,11661,51
MATH378,11662,40
BIO402,11663,66
ECE638,11664,36
ASTR292,11665,52
ART422,11666,15
CSCE602,11667,71
ECE322,11668,1
ENG259,11669,57
ECE276,11670,3
ECON126,11671,24
STAT412,11672,1
ECE278,11673,84
ECON311,11674,11
PHIL670,11675,46
MUS146,11676,15
ART151,11677,26
BIO315,11678,12
MATH565,11679,48
CHEM179,11680,8
ENG641,11681,46
ECE517,11682,42
ASTR520,11683,75
ECE250,11684,46
STAT185,11685,60
PHYS693,11686,36
ECE241,11687,62
PSY255,11688,0
PSY240,11689,28
PHYS461,11690,100
MUS227,11691,89
PSY651,11692,9
PHIL474,11693,33
PHIL194,11694,93
PSY207,11695,25
MUS101,11696,37
STAT656,11697,60
CSCE263,11698,7
ECON189,11699,98
BIO548,11700,67
ASTR669,11701,6
ASTR389,11702,96
ECON345,11703,18
MUS467,11704,56
ASTR284,11705,18
PHYS284,11706,42
PHIL687,11707,30
PHYS338,11708,15
PHIL558,11709,10
CSCE429,11710,32
PHYS351,11711,34
MUS415,11712,7
BIO458,11713,38
HIST607,11714,41
ENG153,11715,64
CSCE433,11716,63
ENG166,11717,91
CHEM326,11718,27
MUS426,11719,73
ART183,11720,34
ECE128,11721,35
PHYS117,11722,36
MUS545,11723,78
PSY656,11724,44
ENG208,11725,4
ASTR617,11726,9
HIST506,11727,9
CHEM304,11728,59
ENG400,11729,34
PHIL394,11730,78
HIST529,11731,97
PHIL181,11732,31
MATH326,11733,21
STAT276,11734,33
ECE477,11735,88
MATH330,11736,59
CHEM661,11737,83
STAT215,11738,5
ECON379,11739,15
ENG526,11740,17
ART519,11741,19
MUS595,11742,4
ECON236,11743,51
MATH313,11744,31
MATH125,11745,29
PSY602,11746,21
HIST654,11747,60
PHYS501,11748,61
ASTR458,11749,80
ENG155,11750,91
ENG195,11751,90
MATH447,11752,61
ASTR612,11753,50
ASTR294,11754,34
ASTR450,11755,78
ENG331,11756,72
HIST197,11757,42
ECON346,11758,67
MATH352,11759,25
ART656,11760,58
ECE197,11761,14
ECON507,11762,89
CHEM608,11763,79
CSCE573,11764,51
ASTR381,11765,64
BIO250,11766,78
ECON456,11767,4
PHYS162,11768,84
BIO654,11769,45
ASTR415,11770,25
MATH482,11771,25
MUS546,11772,97
PHYS527,11773,32
PSY185,11774,28
CHEM494,11775,75
BIO308,11776,85
CSCE667,11777,32
ASTR107,11778,42
ASTR153,11779,19
CHEM663,11780,32
PSY246,11781,18
CSCE606,11782,0
CSCE343,11783,30
MUS141,11784,67
PHYS634,11785,76
ASTR272,11786,98
ENG217,11787,88
BIO513,11788,25
PHIL425,11789,25
PHYS577,11790,6
CSCE383,11791,98
HIST401,11792,72
PSY191,11793,96
CSCE525,11794,81
PHYS129,11795,2
BIO438,11796,3
PSY578,11797,96
ECE336,11798,17
ART532,11799,3
PSY322,11800,91
HIST222,11801,84
PSY133,11802,100
HIST623,11803,49
ECON422,11804,4
ECE214,11805,68
MATH426,11806,3
ENG210,11807,25
MUS269,11808,60
MUS478,11809,72
CSCE159,11810,87
ECE145,11811,26
ASTR685,11812,94
ECON347,11813,56
BIO528,11814,81
HIST311,11815,26
PHIL305,11816,0
ECON525,11817,16
ASTR419,11818,98
ART388,11819,71
PHYS685,11820,47
ECE637,11821,27
CSCE235,11822,22
PHYS282,11823,32
STAT469,11824,51
ECE240,11825,11
MUS567,11826,86
PHIL368,11827,58
MUS431,11828,28
ECE523,11829,85
PHYS148,11830,3
ECON213,11831,60
STAT523,11832,47
ENG160,11833,13
HIST229,11834,54
MUS200,11835,82
CSCE448,11836,22
BIO568,11837,82
ASTR472,11838,11
BIO358,11839,9
ART355,11840,45
PHIL643,11841,2
ECE181,11842,67
MATH397,11843,9
BIO173,11844,22
ENG188,11845,75
ENG272,11846,100
ECON538,11847,8
ENG343,11848,84
ASTR139,11849,62
CSCE145,11850,59
ENG254,11851,89
STAT328,11852,23
ART474,11853,17
STAT259,11854,36
HIST114,11855,24
ECE395,11856,14
BIO595,11857,65
PHYS541,11858,47
MATH394,11859,22
PHYS629,11860,28
ECE551,11861,45
ENG605,11862,32
CSCE503,11863,10
HIST448,11864,46
PHYS322,11865,58
PHYS674,11866,5
ASTR544,11867,69
PHIL568,11868,9
PHYS263,11869,19
ART649,11870,100
ART330,11871,8
MATH182,11872,29
BIO573,11873,38
STAT438,11874,45
STAT244,11875,82
STAT194,11876,70
BIO372,11877,86
ECON333,11878,23
PHIL590,11879,21
PHYS456,11880,94
CHEM613,11881,92
PSY301,11882,23
HIST116,11883,53
CHEM681,11884,49
ASTR652,11885,93
ART616,11886,77
ASTR295,11887,33
CSCE313,11888,55
STAT127,11889,68
CSCE300,11890,54
PSY335,11891,77
CSCE504,11892,35
ENG418,11893,13
ENG698,11894,96
CHEM451,11895,100
CSCE237,11896,58
ART257,11897,3
PHYS108,11898,84
MATH364,11899,76
PHIL195,11900,45
ENG227,11901,23
MUS458,11902,70
STAT459,11903,80
ECE219,11904,62
STAT125,11905,36
STAT228,11906,0
ECON685,11907,60
MUS616,11908,96
BIO692,11909,5
PSY176,11910,62
BIO560,11911,23
CSCE449,11912,50
PHYS664,11913,50
PHIL381,11914,74
CHEM232,11915,91
CSCE584,11916,52
ENG356,11917,27
CSCE650,11918,78
BIO613,11919,4
ENG511,11920,99
MATH556,11921,77
CSCE403,11922,77
ENG112,11923,78
ART245,11924,11
PHYS168,11925,55
PSY500,11926,64
CHEM348,11927,7
ART624,11928,60
PSY506,11929,28
ENG285,11930,93
ASTR264,11931,12
ECON247,11932,40
BIO564,11933,8
ECON429,11934,8
PSY179,11935,13
PSY143,11936,69
MUS578,11937,38
PSY270,11938,35
ART241,11939,3
MUS638,11940,90
ENG684,11941,53
ECON527,11942,74
ECE587,11943,41
ASTR636,11944,97
HIST624,11945,26
PHIL104,11946,55
MATH455,11947,91
ART193,11948,85
ECE351,11949,35
MATH215,11950,37
PSY566,11951,3
MUS699,11952,25
PHYS190,11953,1
PHYS590,11954,31
ECON125,11955,6
MUS651,11956,98
BIO101,11957,72
ECE305,11958,18
BIO153,11959,6
HIST118,11960,72
ENG533,11961,51
MUS297,11962,7
MATH321,11963,86
MATH555,11964,16
STAT279,11965,10
ECON515,11966,38
ECON592,11967,39
ECON365,11968,74
PSY581,11969,34
ECON106,11970,69
ART504,11971,32
CHEM134,11972,3
CHEM648,11973,87
ECE339,11974,49
BIO131,11975,47
ENG225,11976,20
STAT633,11977,44
BIO514,11978,63
CHEM610,11979,99
PSY444,11980,63
STAT619,11981,14
CHEM519,11982,69
HIST179,11983,95
ECE549,11984,95
PHYS402,11985,52
CSCE111,11986,79
CSCE577,11987,40
ENG593,11988,63
MATH678,11989,90
BIO534,11990,6
ASTR362,11991,29
ENG261,11992,63
MATH385,11993,16
PHYS611,11994,46
ASTR215,11995,25
ASTR179,11996,3
PSY288,11997,81
PHIL366,11998,81
PHYS536,11999,55
CSCE648,12000,6
MATH497,12001,30
CHEM447,12002,80
ECON330,12003,45
HIST524,12004,6
PSY259,12005,19
BIO103,12006,5
BIO559,12007,17
MATH551,12008,100
CHEM263,12009,93
STAT698,12010,11
MUS284,12011,70
BIO610,12012,96
PSY250,12013,98
ECON230,12014,36
BIO432,12015,47
STAT331,12016,72
ASTR163,12017,20
ENG235,12018,94
CSCE336,12019,89
CSCE570,12020,85
ENG146,12021,82
PHYS533,12022,47
PHIL469,12023,26
ENG142,12024,70
ECON625,12025,71
ECE382,12026,59
CHEM259,12027,3
PHYS642,12028,14
PSY103,12029,64
BIO100,12030,12
STAT204,12031,88
ECE659,12032,28
ASTR231,12033,31
BIO650,12034,70
ART650,12035,18
ECE337,12036,76
ART181,12037,39
ART534,12038,17
ART595,12039,87
HIST474,12040,80
PHIL314,12041,15
CHEM529,12042,40
ECON508,12043,79
PHYS151,12044,3
HIST178,12045,21
BIO434,12046,32
MUS450,12047,98
MUS404,12048,56
PHYS179,12049,0
ASTR316,12050,77
PHIL385,12051,99
STAT388,12052,32
ASTR674,12053,86
CHEM481,12054,89
MUS508,12055,57
CSCE499,12056,91
CSCE661,12057,30
ASTR136,12058,83
PHYS397,12059,78
ART514,12060,25
PHYS172,12061,66
ENG106,12062,71
PSY554,12063,94
MATH675,12064,60
ECE195,12065,17
PHIL522,12066,21
ASTR559,12067,30
ECE232,12068,7
ECE498,12069,72
MUS288,12070,91
ART234,12071,81
PHYS618,12072,83
ASTR545,12073,69
ECON481,12074,24
ECE362,12075,73
ECE492,12076,37
CSCE251,12077,28
CHEM266,12078,78
ART165,12079,93
ART341,12080,50
ENG659,12081,37
ENG148,12082,95
BIO593,12083,48
PSY654,12084,99
MUS604,12085,46
PHIL190,12086,39
BIO587,12087,66
ART568,12088,35
BIO499,12089,50
ASTR161,12090,82
HIST134,12091,26
ECON143,12092,84
STAT280,12093,72
ECE469,12094,14
ART462,12095,70
MATH552,12096,41
MATH389,12097,81
ASTR551,12098,36
CHEM525,12099,47
BIO285,12100,65
BIO655,12101,51
MUS390,12102,32
MATH282,12103,72
CHEM154,12104,82
PHIL597,12105,40
MUS600,12106,97
ECON210,12107,23
PSY136,12108,31
CSCE511,12109,23
PHIL185,12110,48
MUS204,12111,60
ART647,12112,50
PSY386,12113,77
MATH280,12114,78
MATH186,12115,34
ECE643,12116,84
CHEM646,12117,24
ECON437,12118,33
BIO546,12119,100
ECE257,12120,64
PHYS229,12121,1
ASTR108,12122,8
PHYS149,12123,100
STAT581,12124,97
BIO642,12125,44
PHYS514,12126,49
MUS548,12127,92
ASTR243,12128,31
ASTR319,12129,13
ART516,12130,97
ECON593,12131,52
ASTR507,12132,27
ECE174,12133,57
PHYS337,12134,56
ECON391,12135,26
CHEM275,12136,6
MATH657,12137,26
PSY280,12138,91
PSY134,12139,94
CHEM119,12140,25
ECE171,12141,72
MUS585,12142,52
CSCE542,12143,4
ART352,12144,22
ENG562,12145,19
PHYS492,12146,76
MUS504,12147,44
PSY672,12148,33
CHEM297,12149,76
ENG501,12150,37
BIO138,12151,29
ECON163,12152,28
ECON326,12153,38
CHEM504,12154,25
STAT376,12155,9
CSCE450,12156,60
CHEM201,12157,85
PHIL430,12158,83
CHEM439,12159,8
MATH117,12160,21
HIST275,12161,21
ECE580,12162,29
CSCE348,12163,57
ASTR189,12164,97
ART655,12165,66
ASTR528,12166,23
CSCE638,12167,38
CSCE110,12168,64
PHIL633,12169,93
STAT627,12170,95
ENG440,12171,7
ENG623,12172,95
PSY482,12173,88
BIO137,12174,67
CHEM264,12175,3
CSCE294,12176,78
ENG625,12177,78
PHYS518,12178,87
ECE664,12179,96
ART150,12180,52
PSY456,12181,30
HIST278,12182,23
PSY261,12183,34
PHYS532,12184,49
BIO612,12185,3
ART477,12186,81
MUS208,12187,55
STAT552,12188,29
STAT321,12189,17
CSCE680,12190,26
ASTR604,12191,36
PSY325,12192,29
PHIL437,12193,24
PHYS678,12194,34
STAT687,12195,2
PSY403,12196,41
CSCE319,12197,30
ENG629,12198,96
ECON682,12199,52
STAT410,12200,70
BIO241,12201,74
PHYS449,12202,2
MATH170,12203,6
PHYS665,12204,86
ASTR390,12205,94
CHEM186,12206,45
CSCE513,12207,49
STAT399,12208,9
ASTR543,12209,24
BIO422,12210,70
ASTR540,12211,82
PSY239,12212,96
ECE432,12213,40
MUS122,12214,80
BIO474,12215,56
BIO443,12216,56
BIO396,12217,95
ART361,12218,98
HIST535,12219,0
PHYS307,12220,31
ASTR125,12221,72
PSY396,12222,29
CSCE521,12223,78
BIO679,12224,97
HIST614,12225,75
PHYS603,12226,43
HIST612,12227,68
HIST119,12228,24
CSCE575,12229,28
MUS620,12230,52
ECE573,12231,19
HIST316,12232,53
MATH287,12233,77
BIO212,12234,56
CHEM428,12235,11
ECE180,12236,84
BIO345,12237,14
PHYS437,12238,44
ART144,12239,77
ART522,12240,82
BIO688,12241,7
BIO687,12242,31
PHIL193,12243,38
MATH693,12244,4
ASTR463,12245,19
ECE265,12246,81
PSY521,12247,28
ART292,12248,67
ART680,12249,36
CSCE317,12250,84
HIST238,12251,6
PSY478,12252,59
ECON679,12253,13
ECE156,12254,13
PSY215,12255,79
CSCE455,12256,31
PHIL526,12257,4
PHYS160,12258,65
HIST166,12259,22
BIO644,12260,76
HIST429,12261,100
ECE334,12262,13
BIO643,12263,58
PHIL506,12264,97
PHIL661,12265,41
ENG218,12266,25
MUS641,12267,91
ECON229,12268,85
CHEM586,12269,40
CHEM132,12270,60
HIST645,12271,73
CSCE277,12272,42
PHYS673,12273,42
CHEM199,12274,13
ECON614,12275,77
ENG203,12276,27
PHIL596,12277,99
PHIL384,12278,90
ART416,12279,49
MATH690,12280,3
PHIL510,12281,14
CSCE414,12282,57
PHIL535,12283,69
ECON554,12284,99
ECE378,12285,67
MUS174,12286,73
ECON238,12287,85
ENG334,12288,37
BIO394,12289,87
ENG636,12290,83
CHEM246,12291,61
ENG346,12292,89
MATH492,12293,64
PHIL234,12294,31
ECON404,12295,98
PHYS269,12296,100
ENG314,12297,22
CHEM554,12298,84
BIO127,12299,80
MATH272,12300,84
ENG159,12301,34
PSY466,12302,93
CSCE422,12303,17
PSY624,12304,70
ART221,12305,49
PSY405,12306,42
CSCE441,12307,33
ECON361,12308,4
BIO225,12309,41
MUS137,12310,15
PSY219,12311,91
CHEM522,12312,22
PHIL665,12313,24
ENG639,12314,30
STAT697,12315,36
ART279,12316,79
PHIL675,12317,100
ASTR330,12318,60
BIO404,12319,85
ART406,12320,16
MUS411,12321,72
BIO696,12322,38
MATH540,12323,87
PHIL302,12324,52
PHYS683,12325,44
CSCE123,12326,59
CSCE114,12327,99
HIST567,12328,32
PHIL446,12329,95
BIO481,12330,76
ASTR355,12331,46
PHYS174,12332,10
HIST223,12333,73
MATH198,12334,36
ENG615,12335,36
PHIL335,12336,96
MUS139,12337,17
ECE324,12338,0
ASTR118,12339,94
ECON287,12340,35
CSCE147,12341,3
PHIL400,12342,75
ASTR547,12343,92
CHEM144,12344,33
BIO498,12345,69
CSCE216,12346,75
ECE665,12347,2
HIST312,12348,98
MUS166,12349,64
PSY198,12350,77
MATH646,12351,14
BIO530,12352,33
STAT477,12353,8
CHEM196,12354,56
BIO352,12355,84
BIO277,12356,62
STAT249,12357,5
HIST333,12358,88
ECE613,12359,23
ECON245,12360,76
ENG665,12361,94
ENG410,12362,56
ASTR310,12363,81
CSCE537,12364,100
HIST337,12365,98
PSY226,12366,90
ENG628,12367,39
ECON491,12368,26
ART373,12369,88
ECON135,12370,74
ART417,12371,73
ECON550,12372,86
CHEM570,12373,35
STAT404,12374,12
PSY378,12375,96
MUS136,12376,41
ECE349,12377,55
ART435,12378,74
ART430,12379,55
ENG365,12380,6
MUS207,12381,37
ASTR109,12382,94
BIO672,12383,46
CSCE191,12384,6
STAT100,12385,19
CHEM220,12386,44
PHYS128,12387,46
MUS552,12388,81
MUS402,12389,73
PHYS566,12390,76
MUS229,12391,56
HIST494,12392,50
ASTR613,12393,29
ECON299,12394,9
ART222,12395,66
ASTR430,12396,88
CSCE134,12397,45
CSCE205,12398,33
ECE100,12399,38
PHIL566,12400,90
PSY106,12401,28
MUS586,12402,86
CSCE432,12403,68
HIST626,12404,10
ECE398,12405,92
PSY184,12406,95
ART126,12407,66
ECE314,12408,91
ECON536,12409,27
ECE361,12410,78
ECON175,12411,30
ASTR618,12412,45
PHIL550,12413,79
HIST633,12414,49
PHIL562,12415,29
PHYS454,12416,13
MUS267,12417,50
ART269,12418,18
MATH416,12419,27
BIO497,12420,81
CSCE297,12421,48
MATH217,12422,2
ENG114,12423,34
CHEM635,12424,36
PHIL144,12425,23
ASTR377,12426,99
ENG417,12427,64
ECE653,12428,44
ART306,12429,35
ART194,12430,1
PHIL580,12431,41
PHIL621,12432,75
CSCE203,12433,42
PHYS223,12434,17
HIST292,12435,62
ECE135,12436,37
CHEM170,12437,96
MUS667,12438,20
PSY166,12439,85
CHEM228,12440,32
CHEM508,12441,90
ASTR598,12442,67
CHEM235,12443,12
ENG257,12444,99
PSY110,12445,81
ECON307,12446,33
ASTR218,12447,89
MUS325,12448,66
PHIL201,12449,35
ASTR138,12450,72
CSCE467,12451,27
STAT170,12452,62
MATH526,12453,29
ECE555,12454,16
ECE298,12455,61
PHIL694,12456,67
ECON580,12457,66
HIST408,12458,53
CHEM366,12459,79
CSCE136,12460,73
PSY227,12461,86
ECE235,12462,74
STAT418,12463,55
ECON260,12464,16
ASTR408,12465,19
ASTR522,12466,55
HIST151,12467,74
STAT296,12468,24
ENG502,12469,82
PHYS688,12470,60
ECE415,12471,61
CHEM329,12472,28
ART460,12473,83
ECE258,12474,43
ECE266,12475,80
PHYS205,12476,71
HIST111,12477,75
CHEM120,12478,69
MATH547,12479,17
CSCE221,12480,72
ENG581,12481,31
PSY195,12482,83
ECE399,12483,13
HIST549,12484,65
HIST467,12485,35
CHEM582,12486,27
CSCE540,12487,68
MATH572,12488,42
CHEM211,12489,9
ECON313,12490,38
ECE624,12491,7
HIST291,12492,3
STAT606,12493,63
MATH367,12494,34
ENG607,12495,93
ART545,12496,23
PHIL441,12497,43
ECON339,12498,22
ECON201,12499,54
CSCE621,12500,70
ENG176,12501,22
ECON325,12502,14
ASTR426,12503,58
MUS596,12504,69
ECON114,12505,21
CSCE507,12506,1
ECE183,12507,8
ART369,12508,51
HIST466,12509,99
ASTR602,12510,3
ECON274,12511,78
MUS221,12512,28
ECON655,12513,70
ECE389,12514,27
ASTR233,12515,49
PSY380,12516,66
ART336,12517,1
BIO455,12518,19
ECON282,12519,21
ECON617,12520,41
CHEM457,12521,81
ENG480,12522,59
PHYS677,12523,8
ECON194,12524,96
CHEM526,12525,18
STAT511,12526,37
PHYS191,12527,58
PHIL611,12528,15
ENG499,12529,62
ECON428,12530,96
PSY586,12531,89
ART605,12532,97
BIO126,12533,23
MUS553,12534,47
ECE198,12535,50
MATH494,12536,8
ART403,12537,13
PSY121,12538,51
CSCE692,12539,81
CHEM627,12540,74
CSCE197,12541,59
CHEM612,12542,3
ENG666,12543,44
HIST435,12544,39
STAT365,12545,78
PSY163,12546,3
STAT385,12547,87
ASTR398,12548,1
HIST636,12549,86
ASTR456,12550,18
ART505,12551,69
PHIL203,12552,14
ECE581,12553,21
PHYS170,12554,43
BIO529,12555,65
MATH207,12556,48
ECON338,12557,24
ECE261,12558,14
ART349,12559,45
CSCE564,12560,91
MATH263,12561,60
ASTR132,12562,11
HIST404,12563,54
CHEM111,12564,61
ART111,12565,44
STAT289,12566,84
ECE168,12567,28
PHIL640,12568,94
ART643,12569,45
CHEM683,12570,44
ENG492,12571,79
ASTR519,12572,43
ART683,12573,11
